order_id,customer_id,order_date,order_amount,payment_method
777,2219,2024-09-26,6658,COD
778,1499,2024-12-08,9935,UPI
779,612,2024-06-10,18517,Card
780,1153,2024-07-06,7379,UPI
781,57,2024-04-13,15049,COD
782,1205,2024-05-20,4644,COD
783,246,2024-06-15,3164,Card
784,144,2024-10-26,9422,Card
785,368,2024-01-28,13011,Card
786,1483,2024-09-28,10267,UPI
787,2266,2024-02-19,7424,UPI
788,616,2024-06-04,10672,UPI
789,1882,2024-11-19,15326,UPI
790,1589,2024-12-13,3301,Card
791,2490,2024-04-30,4097,UPI
792,2889,2024-05-19,3878,UPI
793,699,2024-01-16,2043,UPI
794,876,2024-11-04,18522,UPI
795,1686,2024-02-18,16158,Card
796,2824,2024-06-12,7283,Card
797,2810,2024-03-02,1666,COD
798,945,2024-12-05,17319,COD
799,923,2024-06-02,539,UPI
800,2983,2024-11-07,11979,UPI
801,1747,2024-12-11,17960,Card
802,25,2024-05-29,17288,COD
803,2854,2024-03-13,3924,UPI
804,1688,2024-03-09,8389,COD
805,1560,2024-06-25,10534,COD
806,2812,2024-12-19,752,COD
807,1084,2024-01-02,3691,Card
808,434,2024-11-04,989,UPI
809,2927,2024-04-28,1373,UPI
810,1090,2024-01-07,752,Card
811,2958,2024-09-11,4411,Card
812,2613,2024-03-15,9023,Card
813,1952,2024-12-16,16853,COD
814,2154,2024-07-13,1060,COD
815,96,2024-07-05,490,UPI
816,168,2024-01-03,9849,UPI
817,2090,2024-07-02,14544,COD
818,1903,2024-11-30,6070,COD
819,2152,2024-09-29,829,Card
820,1869,2024-02-21,7207,COD
821,2568,2024-09-19,16386,UPI
822,1999,2024-05-12,6143,UPI
823,2330,2024-08-12,17058,Card
824,2995,2024-11-05,4280,Card
825,1134,2024-03-01,13172,UPI
826,2011,2024-12-30,1960,COD
827,749,2024-01-16,11474,COD
828,1892,2024-08-16,4908,UPI
829,831,2024-07-13,12366,COD
830,49,2024-09-07,3598,COD
831,115,2024-10-29,15130,UPI
832,1179,2024-02-17,10715,UPI
833,1673,2024-08-22,14905,Card
834,2551,2024-04-30,3761,UPI
835,71,2024-11-15,10807,Card
836,1360,2024-02-19,13218,Card
837,67,2024-02-10,10016,COD
838,1517,2024-01-22,18092,UPI
839,1674,2024-06-30,7031,COD
840,1778,2024-01-05,8395,UPI
841,967,2024-05-24,3647,UPI
842,2229,2024-12-22,13880,COD
843,1790,2024-03-18,5784,Card
844,613,2024-08-18,3991,UPI
845,1887,2024-10-23,9552,Card
846,1623,2024-12-13,17417,COD
847,697,2024-07-27,14898,COD
848,2651,2024-06-11,10390,UPI
849,2296,2024-06-16,5535,COD
850,1238,2024-10-04,6460,UPI
851,2407,2024-08-24,15805,UPI
852,249,2024-06-24,18759,UPI
853,638,2024-02-22,9773,UPI
854,950,2024-12-14,2988,UPI
855,1905,2024-01-10,11213,COD
856,1112,2024-05-25,12569,UPI
857,2711,2024-08-14,6921,Card
858,176,2024-08-23,7512,UPI
859,723,2024-08-29,15112,UPI
860,2474,2024-10-31,4816,UPI
861,771,2024-03-11,1195,COD
862,1948,2024-06-06,556,Card
863,703,2024-01-19,1893,Card
864,2129,2024-02-24,2790,Card
865,927,2024-08-02,9734,COD
866,138,2024-07-27,8121,COD
867,2518,2024-01-21,1891,UPI
868,2398,2024-10-08,9474,COD
869,1150,2024-09-05,18641,Card
870,1941,2024-01-28,3104,Card
871,1892,2024-10-22,11587,COD
872,1879,2024-07-29,11809,COD
873,1254,2024-10-11,7137,Card
874,1484,2024-01-20,18964,Card
875,1369,2024-01-20,8408,Card
876,310,2024-11-25,15983,Card
877,1044,2024-04-29,8715,Card
878,1671,2024-04-06,2270,COD
879,1565,2024-04-29,17514,COD
880,1584,2024-01-25,12946,UPI
881,1501,2024-06-01,13971,UPI
882,2317,2024-09-01,13044,UPI
883,770,2024-09-16,18028,COD
884,16,2024-01-04,12428,UPI
885,606,2024-05-22,19986,UPI
886,1382,2024-10-08,18105,COD
887,813,2024-11-30,3298,Card
888,1991,2024-12-11,18771,COD
889,2530,2024-08-07,19152,COD
890,895,2024-11-22,11185,Card
891,1568,2024-06-08,8483,UPI
892,2317,2024-03-16,13755,COD
893,414,2024-04-08,5140,COD
894,25,2024-06-28,4962,Card
895,2005,2024-05-06,1953,COD
896,316,2024-02-01,5254,UPI
897,571,2024-09-21,13476,Card
898,725,2024-11-29,5981,COD
899,1850,2024-01-13,16671,UPI
900,1300,2024-12-17,18225,UPI
901,1954,2024-12-04,3162,COD
902,389,2024-07-20,5613,UPI
903,2770,2024-01-18,7620,Card
904,444,2024-04-02,8942,UPI
905,2745,2024-10-06,10838,Card
906,971,2024-12-23,7110,Card
907,2769,2024-11-11,10682,Card
908,2416,2024-02-29,12229,COD
909,1965,2024-08-01,9015,UPI
910,2390,2024-04-09,3957,COD
911,1829,2024-01-01,4996,COD
912,304,2024-02-12,3492,Card
913,764,2024-11-06,4032,COD
914,1974,2024-06-16,2811,UPI
915,816,2024-07-10,8553,COD
916,2160,2024-02-03,10474,COD
917,878,2024-02-03,8428,Card
918,2978,2024-06-24,11268,Card
919,703,2024-07-14,3546,COD
920,2894,2024-06-06,4254,Card
921,944,2024-09-01,16192,COD
922,2327,2024-12-05,4400,UPI
923,2430,2024-12-11,14691,UPI
924,2061,2024-11-30,8727,Card
925,303,2024-03-11,14445,UPI
926,1580,2024-11-22,10735,UPI
927,160,2024-04-23,18144,COD
928,2202,2024-10-11,7722,Card
929,2802,2024-05-22,13373,UPI
930,2229,2024-04-06,4364,Card
931,1204,2024-11-04,12638,Card
932,2425,2024-11-15,5052,Card
933,2824,2024-07-30,6913,UPI
934,1192,2024-11-12,3383,Card
935,1174,2024-07-03,8232,Card
936,2064,2024-07-23,14475,COD
937,1115,2024-12-29,18993,COD
938,1144,2024-08-03,4498,COD
939,1980,2024-09-02,19118,COD
940,253,2024-08-26,5799,Card
941,1433,2024-10-19,203,COD
942,2079,2024-01-08,13640,COD
943,731,2024-03-18,11489,UPI
944,2337,2024-11-19,11240,COD
945,498,2024-10-03,13464,COD
946,1429,2024-07-20,16610,UPI
947,548,2024-08-01,5361,Card
948,961,2024-04-03,1164,Card
949,132,2024-03-15,16142,UPI
950,1348,2024-06-05,19680,UPI
951,858,2024-06-01,16655,Card
952,1156,2024-05-21,5801,COD
953,2033,2024-03-18,14384,UPI
954,521,2024-11-17,3147,UPI
955,30,2024-06-30,10707,UPI
956,2675,2024-07-13,12289,Card
957,2052,2024-06-06,6438,Card
958,509,2024-05-25,13356,Card
959,1261,2024-02-23,2611,Card
960,1559,2024-12-21,15874,Card
961,16,2024-10-03,8508,COD
962,997,2024-11-04,10603,COD
963,1608,2024-03-23,3124,Card
964,1840,2024-06-04,3037,Card
965,2017,2024-01-04,776,Card
966,1254,2024-11-06,14841,UPI
967,1744,2024-09-27,9163,UPI
968,2311,2024-03-04,8591,Card
969,1089,2024-04-21,18339,Card
970,2313,2024-08-26,8571,UPI
971,1362,2024-05-23,18989,UPI
972,378,2024-01-20,7083,UPI
973,1199,2024-03-04,15858,UPI
974,476,2024-10-15,6339,UPI
975,1290,2024-03-21,14384,Card
976,329,2024-07-15,13165,Card
977,1840,2024-03-09,10693,UPI
978,1187,2024-07-04,19572,Card
979,438,2024-06-15,1319,UPI
980,1391,2024-07-23,2414,UPI
981,1774,2024-06-12,8200,UPI
982,1223,2024-04-03,8265,Card
983,1524,2024-09-05,10303,Card
984,2064,2024-03-08,19485,Card
985,1845,2024-12-08,1285,Card
986,1320,2024-01-21,16757,COD
987,868,2024-11-14,13764,UPI
988,2559,2024-03-25,3732,UPI
989,1812,2024-01-24,17822,Card
990,984,2024-04-20,5034,Card
991,1263,2024-12-16,12208,COD
992,2629,2024-03-23,13162,UPI
993,1325,2024-12-23,14661,UPI
994,2054,2024-03-18,14788,Card
995,1019,2024-05-19,8212,Card
996,1790,2024-09-27,18557,COD
997,807,2024-12-04,18828,UPI
998,1894,2024-06-17,10049,COD
999,1410,2024-07-15,8804,UPI
1000,2667,2024-09-18,13967,Card
1001,1319,2024-08-02,15311,COD
1002,1142,2024-03-07,7421,Card
1003,405,2024-08-16,8014,UPI
1004,1787,2024-06-09,11802,UPI
1005,594,2024-05-01,12484,COD
1006,2614,2024-05-28,17966,Card
1007,2800,2024-12-05,15710,UPI
1008,12,2024-07-11,1323,UPI
1009,2213,2024-08-18,12721,COD
1010,2926,2024-04-20,2443,COD
1011,1318,2024-05-24,2789,Card
1012,1543,2024-08-08,10170,COD
1013,2126,2024-03-04,17713,UPI
1014,614,2024-05-05,14830,Card
1015,1987,2024-08-05,11914,Card
1016,869,2024-10-10,9949,Card
1017,812,2024-12-19,4701,UPI
1018,1823,2024-08-23,19357,COD
1019,767,2024-01-13,19369,Card
1020,82,2024-06-01,1906,UPI
1021,1745,2024-08-26,19185,COD
1022,2257,2024-07-08,8766,Card
1023,522,2024-05-30,1812,COD
1024,1328,2024-03-26,17038,COD
1025,994,2024-01-21,4497,COD
1026,2513,2024-06-30,18059,UPI
1027,1526,2024-11-14,15746,Card
1028,1470,2024-06-06,16167,Card
1029,2676,2024-03-16,9245,Card
1030,1514,2024-11-24,1591,UPI
1031,781,2024-07-21,10779,COD
1032,1452,2024-08-16,8653,UPI
1033,559,2024-05-31,8208,Card
1034,2139,2024-09-19,16148,COD
1035,2038,2024-03-12,5625,UPI
1036,1754,2024-08-12,14357,UPI
1037,860,2024-05-10,17221,UPI
1038,1613,2024-12-25,8556,UPI
1039,556,2024-01-28,3005,COD
1040,156,2024-10-25,15647,UPI
1041,2050,2024-04-06,1423,COD
1042,1381,2024-02-15,3542,UPI
1043,825,2024-01-01,17072,Card
1044,1593,2024-06-14,9056,UPI
1045,2850,2024-09-01,17830,UPI
1046,1082,2024-08-06,6261,Card
1047,1204,2024-04-11,13732,COD
1048,493,2024-10-17,19294,UPI
1049,669,2024-07-22,1080,UPI
1050,75,2024-07-20,17018,Card
1051,2992,2024-02-23,6324,COD
1052,371,2024-10-06,5384,Card
1053,587,2024-10-04,18568,UPI
1054,329,2024-01-16,13423,COD
1055,590,2024-01-13,10184,UPI
1056,1791,2024-12-21,2998,Card
1057,777,2024-12-21,7803,UPI
1058,2023,2024-11-13,13483,Card
1059,2352,2024-03-27,11904,Card
1060,579,2024-03-18,13520,COD
1061,221,2024-03-07,1693,Card
1062,1188,2024-12-12,19263,COD
1063,1504,2024-07-29,15907,COD
1064,2423,2024-08-01,18209,COD
1065,1708,2024-07-03,19601,COD
1066,1746,2024-02-02,18431,COD
1067,188,2024-04-24,3446,Card
1068,1215,2024-10-01,16125,Card
1069,1110,2024-07-16,1516,COD
1070,2522,2024-05-22,18534,Card
1071,844,2024-08-15,16807,COD
1072,531,2024-04-29,2226,Card
1073,1071,2024-12-18,1747,COD
1074,963,2024-01-24,15489,UPI
1075,2523,2024-01-27,3978,UPI
1076,1170,2024-03-15,16318,COD
1077,2994,2024-08-28,6711,Card
1078,1406,2024-01-23,7957,COD
1079,517,2024-06-09,1723,Card
1080,1889,2024-02-10,18556,COD
1081,2474,2024-08-25,12920,COD
1082,1492,2024-08-26,13774,Card
1083,1118,2024-02-25,12995,Card
1084,133,2024-04-07,17200,COD
1085,314,2024-05-25,16062,UPI
1086,591,2024-09-18,19205,UPI
1087,1544,2024-02-09,12633,UPI
1088,2207,2024-07-11,18677,UPI
1089,2709,2024-08-26,19760,UPI
1090,1886,2024-02-11,7684,Card
1091,1627,2024-08-09,12608,UPI
1092,748,2024-07-14,17650,Card
1093,1498,2024-10-14,18730,UPI
1094,801,2024-01-10,905,Card
1095,2458,2024-08-22,18942,UPI
1096,1498,2024-11-20,13725,UPI
1097,1380,2024-09-21,4012,Card
1098,680,2024-03-09,11852,Card
1099,2162,2024-05-18,2519,COD
1100,897,2024-12-20,8363,UPI
1101,1547,2024-08-06,409,UPI
1102,1794,2024-07-14,5034,Card
1103,2113,2024-03-14,19391,Card
1104,684,2024-04-12,12646,UPI
1105,1296,2024-08-12,4162,UPI
1106,1686,2024-05-02,13228,Card
1107,1386,2024-04-11,18974,Card
1108,2194,2024-09-20,11917,UPI
1109,943,2024-06-09,4994,Card
1110,1310,2024-08-20,16429,Card
1111,1034,2024-10-01,2644,UPI
1112,2787,2024-09-14,10975,COD
1113,2234,2024-11-06,8532,Card
1114,1621,2024-05-18,19448,COD
1115,2883,2024-08-14,2807,Card
1116,809,2024-09-29,19501,COD
1117,171,2024-11-12,18802,Card
1118,2261,2024-03-26,18381,COD
1119,1554,2024-10-17,9368,COD
1120,1596,2024-08-04,2773,Card
1121,1624,2024-12-24,19173,COD
1122,27,2024-03-06,3483,UPI
1123,1014,2024-09-13,10191,UPI
1124,1092,2024-05-14,18045,UPI
1125,2838,2024-02-24,913,COD
1126,408,2024-12-21,19007,Card
1127,1133,2024-08-30,2090,COD
1128,74,2024-09-08,5575,Card
1129,2626,2024-01-21,15779,COD
1130,680,2024-11-02,10070,Card
1131,1392,2024-06-11,18731,COD
1132,2834,2024-12-21,9309,COD
1133,849,2024-09-20,10916,UPI
1134,870,2024-03-08,18390,COD
1135,237,2024-04-16,16017,UPI
1136,2775,2024-03-07,4251,Card
1137,2426,2024-07-17,8951,Card
1138,2709,2024-07-10,13840,UPI
1139,2878,2024-01-02,10303,COD
1140,906,2024-09-13,3962,Card
1141,2424,2024-01-01,11943,COD
1142,619,2024-12-23,10287,COD
1143,2701,2024-04-24,12322,COD
1144,1033,2024-03-28,16041,Card
1145,2244,2024-07-15,10242,Card
1146,2855,2024-04-01,6373,COD
1147,2941,2024-09-30,18716,UPI
1148,1314,2024-12-09,7132,UPI
1149,2985,2024-06-08,18109,UPI
1150,847,2024-06-21,16912,COD
1151,2866,2024-02-02,2857,UPI
1152,1924,2024-03-13,8979,Card
1153,2612,2024-07-14,19789,UPI
1154,634,2024-10-10,7033,UPI
1155,2727,2024-03-27,8107,COD
1156,1018,2024-11-04,1798,Card
1157,8,2024-08-11,4051,Card
1158,1393,2024-02-13,7782,UPI
1159,1069,2024-12-01,11209,COD
1160,2392,2024-05-17,8023,COD
1161,1781,2024-09-26,4807,UPI
1162,2844,2024-12-24,5707,Card
1163,1643,2024-02-05,6134,Card
1164,1217,2024-02-03,9403,Card
1165,849,2024-03-28,4859,COD
1166,1381,2024-05-25,4598,UPI
1167,62,2024-01-16,6442,COD
1168,1086,2024-08-20,10996,Card
1169,2470,2024-02-10,14577,COD
1170,1818,2024-09-11,6811,Card
1171,633,2024-10-07,14975,UPI
1172,792,2024-05-05,6912,Card
1173,2599,2024-01-08,18607,UPI
1174,1301,2024-12-15,4707,COD
1175,2654,2024-12-05,14137,COD
1176,1455,2024-11-19,19769,COD
1177,1139,2024-06-24,12543,Card
1178,1712,2024-08-15,14235,UPI
1179,525,2024-11-18,11733,COD
1180,2021,2024-01-18,16779,COD
1181,899,2024-02-25,15638,UPI
1182,2211,2024-02-04,14168,Card
1183,787,2024-04-27,17690,COD
1184,2958,2024-10-08,19373,Card
1185,1361,2024-09-10,10576,Card
1186,2427,2024-07-31,918,Card
1187,173,2024-03-01,7276,COD
1188,1000,2024-03-28,4195,COD
1189,1811,2024-09-27,505,UPI
1190,64,2024-12-12,8779,UPI
1191,1346,2024-02-01,9116,Card
1192,975,2024-05-12,14377,COD
1193,66,2024-03-04,13402,Card
1194,1867,2024-07-17,2796,UPI
1195,1623,2024-09-12,15041,Card
1196,458,2024-12-07,19019,Card
1197,1603,2024-06-03,15988,COD
1198,2501,2024-08-18,18487,Card
1199,1958,2024-10-27,16083,Card
1200,1741,2024-02-04,10096,COD
1201,1450,2024-01-26,19967,COD
1202,1960,2024-01-23,13576,UPI
1203,2226,2024-05-20,15038,COD
1204,1955,2024-10-11,13057,Card
1205,280,2024-11-15,1483,UPI
1206,2392,2024-06-04,15120,UPI
1207,1041,2024-04-22,447,UPI
1208,2344,2024-05-18,6842,UPI
1209,2250,2024-07-27,17565,Card
1210,962,2024-11-18,4563,Card
1211,2732,2024-12-29,14151,Card
1212,1943,2024-03-26,18149,Card
1213,1218,2024-10-11,18725,UPI
1214,375,2024-02-29,935,Card
1215,1912,2024-02-23,11051,UPI
1216,35,2024-04-02,14606,COD
1217,1393,2024-11-20,15128,Card
1218,2077,2024-09-21,17032,COD
1219,775,2024-07-31,7734,COD
1220,221,2024-11-28,2035,Card
1221,2101,2024-01-10,4915,UPI
1222,2839,2024-12-23,813,COD
1223,2124,2024-07-21,1076,Card
1224,494,2024-07-14,10967,COD
1225,1712,2024-02-27,9525,COD
1226,2165,2024-09-12,871,Card
1227,280,2024-08-10,1830,COD
1228,746,2024-06-28,560,UPI
1229,2997,2024-12-27,14913,UPI
1230,2812,2024-02-04,10784,COD
1231,2343,2024-12-24,4101,COD
1232,1475,2024-04-12,17381,Card
1233,1858,2024-06-09,18367,UPI
1234,1542,2024-07-18,14990,COD
1235,1097,2024-06-08,16650,UPI
1236,2890,2024-07-01,15514,COD
1237,1060,2024-12-18,2290,Card
1238,1923,2024-05-15,11907,Card
1239,2006,2024-08-13,1255,UPI
1240,497,2024-08-30,6456,UPI
1241,2254,2024-04-15,14341,COD
1242,2474,2024-03-11,12946,COD
1243,44,2024-03-17,3547,COD
1244,1852,2024-02-23,9561,UPI
1245,2653,2024-10-03,13868,Card
1246,454,2024-04-20,4301,Card
1247,595,2024-08-11,7707,UPI
1248,1357,2024-03-15,15527,Card
1249,507,2024-01-14,8885,UPI
1250,794,2024-09-14,3379,COD
1251,21,2024-07-07,12235,UPI
1252,1400,2024-12-29,17947,Card
1253,2668,2024-08-26,15209,UPI
1254,2462,2024-11-29,11790,UPI
1255,1095,2024-10-30,1256,UPI
1256,1428,2024-03-31,342,UPI
1257,1586,2024-07-02,11707,Card
1258,1815,2024-01-17,10276,COD
1259,1421,2024-01-12,18848,Card
1260,337,2024-06-14,18508,Card
1261,1668,2024-05-25,12437,COD
1262,910,2024-10-08,2681,Card
1263,276,2024-02-06,10282,COD
1264,892,2024-03-10,8096,COD
1265,13,2024-06-17,19709,UPI
1266,1027,2024-11-30,7250,Card
1267,974,2024-06-18,6211,COD
1268,175,2024-09-09,15530,Card
1269,1409,2024-12-11,11614,Card
1270,1626,2024-10-23,4350,COD
1271,1944,2024-05-21,16076,UPI
1272,2289,2024-09-29,7204,COD
1273,547,2024-08-12,9398,UPI
1274,2062,2024-07-01,1420,COD
1275,1219,2024-08-08,4861,COD
1276,1421,2024-02-22,5066,UPI
1277,1455,2024-04-27,1997,UPI
1278,2773,2024-12-30,6174,Card
1279,1434,2024-06-07,13365,COD
1280,3,2024-05-15,19455,Card
1281,2739,2024-03-17,18201,Card
1282,1843,2024-12-01,7205,UPI
1283,747,2024-02-14,4812,UPI
1284,2817,2024-01-18,18616,Card
1285,872,2024-12-20,10065,UPI
1286,495,2024-07-23,12091,COD
1287,2465,2024-11-19,10483,UPI
1288,1415,2024-03-23,5153,UPI
1289,628,2024-02-19,7251,COD
1290,1076,2024-10-07,12745,UPI
1291,142,2024-06-14,13448,Card
1292,1488,2024-08-30,17476,Card
1293,46,2024-06-12,17555,Card
1294,2892,2024-11-19,16686,UPI
1295,2058,2024-02-25,15339,UPI
1296,664,2024-02-08,15708,UPI
1297,573,2024-11-14,3446,Card
1298,2030,2024-05-07,14165,UPI
1299,1554,2024-05-01,3617,COD
1300,1622,2024-09-03,6645,UPI
1301,2697,2024-07-04,5617,Card
1302,913,2024-07-26,15694,COD
1303,640,2024-11-10,13566,COD
1304,2664,2024-10-30,13502,Card
1305,2746,2024-08-26,3859,COD
1306,909,2024-08-02,7706,COD
1307,2226,2024-10-18,5873,COD
1308,869,2024-08-11,2357,COD
1309,1030,2024-03-28,17165,COD
1310,853,2024-01-25,995,UPI
1311,307,2024-08-07,11589,Card
1312,2596,2024-10-01,18467,Card
1313,2375,2024-05-14,11759,UPI
1314,1817,2024-08-20,13690,UPI
1315,395,2024-03-06,6244,Card
1316,2348,2024-03-20,9201,Card
1317,749,2024-09-11,772,UPI
1318,2333,2024-05-04,1406,UPI
1319,330,2024-05-25,16483,COD
1320,2098,2024-04-12,13296,UPI
1321,2032,2024-10-03,19664,UPI
1322,773,2024-05-03,2660,COD
1323,1646,2024-09-23,5125,COD
1324,1733,2024-10-04,19197,Card
1325,378,2024-04-20,1915,Card
1326,1788,2024-11-08,14639,UPI
1327,1624,2024-03-29,1769,COD
1328,1000,2024-06-06,17260,COD
1329,1849,2024-08-03,13432,Card
1330,1562,2024-10-27,10225,Card
1331,774,2024-02-05,14805,UPI
1332,1084,2024-03-27,2713,COD
1333,2916,2024-04-27,9192,Card
1334,1804,2024-11-23,9533,UPI
1335,1099,2024-06-30,16425,UPI
1336,2051,2024-03-08,14123,UPI
1337,1599,2024-12-24,19636,Card
1338,748,2024-06-07,2231,Card
1339,1472,2024-10-11,18092,Card
1340,1765,2024-06-12,9502,Card
1341,2323,2024-12-26,4529,Card
1342,1554,2024-03-13,17496,COD
1343,1616,2024-04-28,5522,COD
1344,2263,2024-12-06,1255,COD
1345,1509,2024-07-13,7307,COD
1346,329,2024-03-29,5870,UPI
1347,2303,2024-12-10,12581,UPI
1348,1411,2024-03-16,14033,COD
1349,126,2024-08-08,18334,Card
1350,767,2024-05-18,7775,COD
1351,1574,2024-08-28,11563,COD
1352,1228,2024-06-02,3212,UPI
1353,1196,2024-02-22,11954,Card
1354,1759,2024-05-21,5338,UPI
1355,217,2024-11-15,16398,Card
1356,1360,2024-01-31,4591,UPI
1357,1322,2024-08-10,13012,COD
1358,832,2024-10-18,13612,Card
1359,182,2024-09-22,7522,UPI
1360,334,2024-10-08,10009,COD
1361,511,2024-10-02,5424,UPI
1362,383,2024-02-13,8151,UPI
1363,1897,2024-03-02,14037,UPI
1364,332,2024-07-19,11591,COD
1365,1189,2024-11-30,12888,Card
1366,1266,2024-01-09,9987,UPI
1367,900,2024-03-11,2189,COD
1368,642,2024-03-30,2804,UPI
1369,1251,2024-01-24,18991,Card
1370,634,2024-05-19,263,UPI
1371,2499,2024-11-11,12352,COD
1372,196,2024-12-05,19396,UPI
1373,1894,2024-03-18,11213,UPI
1374,458,2024-08-01,4227,Card
1375,830,2024-01-16,15159,Card
1376,2305,2024-01-29,301,Card
1377,2057,2024-10-17,11690,UPI
1378,2809,2024-02-12,16256,COD
1379,2997,2024-12-17,3335,UPI
1380,1225,2024-02-22,17764,UPI
1381,887,2024-10-02,5709,UPI
1382,393,2024-08-19,2928,UPI
1383,1676,2024-07-30,7831,Card
1384,2447,2024-01-08,11084,Card
1385,2379,2024-05-01,16988,Card
1386,2528,2024-02-11,3073,Card
1387,2182,2024-11-28,15691,COD
1388,916,2024-08-20,3468,UPI
1389,935,2024-03-10,19278,UPI
1390,355,2024-01-16,10474,UPI
1391,2632,2024-03-09,19051,COD
1392,1522,2024-02-22,15958,COD
1393,2673,2024-06-21,18505,Card
1394,2338,2024-09-18,4159,UPI
1395,2873,2024-10-15,14094,UPI
1396,629,2024-01-15,5048,COD
1397,2680,2024-09-26,19952,UPI
1398,1171,2024-06-15,11377,COD
1399,327,2024-03-03,15890,Card
1400,1439,2024-09-17,879,COD
1401,2258,2024-04-30,17331,UPI
1402,1422,2024-12-11,17905,COD
1403,1127,2024-08-27,16142,COD
1404,2684,2024-04-16,12542,Card
1405,1781,2024-06-28,4989,UPI
1406,1532,2024-01-16,733,UPI
1407,1915,2024-12-20,18402,Card
1408,2916,2024-11-04,15734,COD
1409,1233,2024-08-02,18925,COD
1410,1957,2024-03-17,6894,UPI
1411,2476,2024-08-12,5206,COD
1412,393,2024-04-02,4745,Card
1413,826,2024-06-29,9860,UPI
1414,2964,2024-06-22,5107,COD
1415,1913,2024-12-19,4685,Card
1416,2396,2024-12-19,1435,Card
1417,50,2024-08-06,11106,UPI
1418,2964,2024-05-22,10100,UPI
1419,1397,2024-11-10,16094,COD
1420,1051,2024-10-08,1345,COD
1421,800,2024-09-15,14676,COD
1422,1793,2024-12-21,1675,Card
1423,2697,2024-02-16,19505,Card
1424,1364,2024-01-05,10247,COD
1425,2349,2024-03-02,12356,UPI
1426,1566,2024-03-24,15876,Card
1427,2214,2024-05-12,1804,Card
1428,2364,2024-12-01,15132,COD
1429,1,2024-03-03,13793,UPI
1430,1020,2024-10-07,11671,Card
1431,1285,2024-02-13,5247,UPI
1432,63,2024-06-01,10396,Card
1433,2531,2024-09-26,8375,UPI
1434,1870,2024-12-07,15183,UPI
1435,2270,2024-06-19,2036,Card
1436,152,2024-06-04,14192,UPI
1437,644,2024-10-01,6676,Card
1438,626,2024-12-23,16269,Card
1439,217,2024-01-20,9516,UPI
1440,196,2024-08-01,17966,Card
1441,1015,2024-03-19,10162,UPI
1442,2695,2024-05-18,3600,Card
1443,2756,2024-04-07,14129,UPI
1444,1522,2024-05-31,18788,Card
1445,1579,2024-07-16,19928,Card
1446,1081,2024-09-29,19598,COD
1447,1528,2024-06-04,12694,Card
1448,722,2024-02-19,10172,Card
1449,1608,2024-08-15,1828,UPI
1450,1760,2024-01-10,6964,UPI
1451,1563,2024-05-28,9721,UPI
1452,640,2024-02-27,5945,UPI
1453,2154,2024-06-10,9951,COD
1454,165,2024-12-16,1490,COD
1455,215,2024-04-16,19170,UPI
1456,1095,2024-10-15,6323,UPI
1457,90,2024-07-04,5130,UPI
1458,1796,2024-02-15,2750,UPI
1459,2922,2024-05-08,17539,Card
1460,1252,2024-11-13,8971,UPI
1461,1103,2024-03-27,10329,Card
1462,608,2024-09-05,16540,UPI
1463,349,2024-11-24,18581,COD
1464,2942,2024-09-13,7183,COD
1465,246,2024-10-03,10057,UPI
1466,272,2024-10-04,2330,COD
1467,2031,2024-01-04,3940,COD
1468,403,2024-03-05,19084,COD
1469,1466,2024-07-20,5507,COD
1470,1196,2024-03-03,13104,Card
1471,2946,2024-05-22,6967,Card
1472,1080,2024-08-31,18081,Card
1473,1615,2024-10-18,13782,Card
1474,1127,2024-10-11,3344,UPI
1475,284,2024-06-28,10343,COD
1476,517,2024-06-22,9851,COD
1477,2666,2024-11-20,8225,UPI
1478,1302,2024-04-20,16876,UPI
1479,612,2024-06-23,9046,Card
1480,750,2024-06-01,11376,Card
1481,1293,2024-12-21,19388,COD
1482,1857,2024-08-04,7804,UPI
1483,400,2024-10-23,7339,COD
1484,1527,2024-08-27,16411,UPI
1485,2025,2024-08-13,8028,Card
1486,2134,2024-07-04,6403,COD
1487,320,2024-02-17,18205,COD
1488,1056,2024-07-26,8071,UPI
1489,336,2024-06-05,14862,COD
1490,2099,2024-08-12,4214,Card
1491,174,2024-05-23,11645,COD
1492,1642,2024-04-20,11238,UPI
1493,501,2024-11-13,13272,COD
1494,2124,2024-12-28,13254,Card
1495,2364,2024-12-27,3705,UPI
1496,1857,2024-05-11,8910,UPI
1497,1897,2024-04-22,19269,Card
1498,1664,2024-11-19,14618,UPI
1499,1719,2024-03-29,16611,UPI
1500,1779,2024-06-09,465,COD
1501,697,2024-11-29,9698,UPI
1502,732,2024-03-15,14932,COD
1503,1095,2024-10-07,17394,Card
1504,2902,2024-01-07,19974,Card
1505,2714,2024-04-22,14349,Card
1506,652,2024-02-05,810,Card
1507,1095,2024-09-22,12680,UPI
1508,46,2024-04-22,13693,UPI
1509,1071,2024-10-18,5227,COD
1510,1446,2024-08-10,13838,COD
1511,2197,2024-07-29,5924,COD
1512,2958,2024-01-18,402,UPI
